Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Patterns Volume 1, Celebration Edition				RBZ0008782	0	Monthly	2500	Active		
Coloring Book for Adults: Stress Relieving Stained Glass				RBZ0008783	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Peacocks				RBZ0008784	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Dolphin Patterns				RBZ0008785	0	Monthly	2500	Active		
Adult Coloring Book: Ocean Animal Patterns				RBZ0008786	0	Monthly	2500	Active		
Color the Cosmos: A Stress Relieving Adult Coloring Book				RBZ0008787	0	Monthly	2500	Active		
Soul of the Woodland: A Stress Relieving Adult Coloring Book				RBZ0008788	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Animal Designs Volume 2				RBZ0008789	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Flower Patterns				RBZ0008790	0	Monthly	2500	Active		
Yoga Kitties: A Stress Relieving Adult Coloring Book				RBZ0008791	0	Monthly	2500	Active		
Spirit of Halloween: A Stress Relieving Adult Coloring Book				RBZ0008792	0	Monthly	2500	Active		
Gothic Halloween: A Scary Adult Coloring Book				RBZ0008793	0	Monthly	2500	Active		
It's Owl Good: An Adult Coloring Book				RBZ0008794	0	Monthly	2500	Active		
Coloring Book for Grown Ups: Creative Patterns for Adults				RBZ0008795	0	Monthly	2500	Active		
Doodle Emporium: A Stress Relieving Adult Coloring Book				RBZ0008796	0	Monthly	2500	Active		
Exotic Animal Designs: A Stress Relieving Adult Coloring Book				RBZ0008797	0	Monthly	2500	Inactive		
Kiss My Sass: An Aunty Acid Adult Coloring Book				RBZ0008798	0	Monthly	2500	Active		
Howl				RBZ0008799	0	Monthly	2500	Active		
Adult Coloring Book: Birds of the World				RBZ0008800	0	Monthly	2500	Active		
Adult Coloring Book: Dragon World				RBZ0008801	0	Monthly	2500	Active		
Quest				RBZ0008802	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Tropical Travel Patterns				RBZ0008803	0	Monthly	2500	Active		
Whipped: A Delectable Adult Coloring Book				RBZ0008804	0	Monthly	2500	Active		
Fashion Forward: A Stress Relieving Adult Coloring Book				RBZ0008805	0	Monthly	2500	Active		
Steampunk Ocean: A Nautical Adult Coloring Book Device				RBZ0008806	0	Monthly	2500	Active		
Art Nouveau Birds: A Stress Relieving Adult Coloring Book				RBZ0008807	0	Monthly	2500	Active		
Form				RBZ0008808	0	Monthly	2500	Active		
Take A Hike: An Outdoor Coloring Adventure				RBZ0008809	0	Monthly	2500	Active		
New Belgium Brewery				RBZ0008810	0	Monthly	2500	Active		
Oxygen Magazine Australian Edition				RBZ0008811	0	Monthly	2500	Inactive		
Die GROOT 4x4 Gids				RBZ0008812	0	Monthly	2500	Active		
Classic Gaming: Volume 1				RBZ0008813	0	Monthly	2500	Active		
Edge Special Edition: The Making Of…				RBZ0008814	0	Monthly	2500	Active		
The 100 Greatest Graphic Novels Of All Time				RBZ0008815	0	Monthly	2500	Active		
Indie Games: The Ultimate Guide 2016				RBZ0008816	0	Monthly	2500	Active		
National Geographic Kids				RBZ0008817	0	Monthly	200	Active		
National Geographic Little Kids				RBZ0008818	0	Monthly	200	Active		
The Complete Guide to Pokémon Go				RBZ0008820	0	Monthly	2500	Active		
RÉCORD - Los Especiales				RBZ0008821	0	Monthly	2500	Active		
Facts about Germany 2015				RBZ0008822	0	Monthly	2500	Active		
ELLE Deco, Kitchens Special				RBZ0008823	0	Monthly	2500	Active		
The Good Life HS Speciale Rio				RBZ0008824	0	Monthly	2500	Active		
IDEAT Spécial Voyages				RBZ0008825	0	Monthly	2500	Active		
Ideat HS Architecture				RBZ0008826	0	Monthly	2500	Inactive		
All About History Book Of The Roman Empire				RBZ0008827	0	Monthly	2500	Active		
GoPro For Beginners				RBZ0008828	0	Monthly	2500	Active		
Granny Square Collection				RBZ0008829	0	Monthly	2500	Active		
New Artist Summer 2016				RBZ0008830	0	Monthly	2500	Active		
Britain’s greatest battles				RBZ0008831	0	Monthly	2500	Active		
Official Tour de France Guide 2016				RBZ0008832	0	Monthly	2500	Active		
Ultimate Cross Stitch Nature				RBZ0008833	0	Monthly	2500	Active		
101 Home Sewing Ideas				RBZ0008834	0	Monthly	2500	Active		
Hotshots				RBZ0008835	0	Monthly	2500	Active		
History Explorer				RBZ0008836	0	Monthly	2500	Active		
NZ Rugby World Collectors' Series				RBZ0008837	0	Monthly	2500	Inactive		
Men’s Health Adventure Training Guide				RBZ0008838	0	Monthly	2500	Active		
Runner’s World Complete Guide to Training				RBZ0008839	0	Monthly	2500	Active		
Women’s Health Eat Clean Get Lean				RBZ0008840	0	Monthly	2500	Active		
La Revue des Deux Mondes				RBZ0008841	0	Monthly	2500	Active		
Men's Health Dad				RBZ0008842	0	Monthly	2500	Active		
Men's Health Muscle				RBZ0008843	0	Monthly	2500	Inactive		
Women’s Health Deutschland				RBZ0008844	0	Monthly	2500	Active		
YOGA JOURNAL SINGAPORE				RBZ0008845	0	Monthly	2500	Active		
Guerres & Histoires Hors Série				RBZ0008846	0	Monthly	2500	Active		
Closer Hors Série Destin				RBZ0008847	0	Monthly	2500	Active		
Pleine vie expert				RBZ0008848	0	Monthly	2500	Inactive		
Australian Stitches				RBZ0008850	0	Monthly	2500	Active		
АвтоМир				RBZ0008851	0	Weekly	2500	Active		
Добрые советы				RBZ0008852	0	Monthly	2500	Active		
Лиза				RBZ0008853	0	Weekly	2500	Active		
Men's Muscle & Health				RBZ0008854	0	Monthly	2500	Inactive		
Mountain Adventures Overseas				RBZ0008855	0	Monthly	500	Active		
Inside Out Special: Origami at Home				RBZ0008859	0	Monthly	2500	Active		
Auto Restorer				RBZ0008862	0	Monthly	500	Inactive		
Catster				RBZ0008863	0	Monthly	500	Inactive		
Chickens				RBZ0008864	0	Monthly	500	Active		
Hobby Farms				RBZ0008865	0	Monthly	500	Active		
Motorcycle Consumer News				RBZ0008866	0	Monthly	500	Inactive		
Reptiles				RBZ0008867	0	Monthly	500	Inactive		
Young Rider				RBZ0008868	0	Monthly	500	Inactive		
Guinness World Records 2017				RBZ0008869	0	Monthly	500	Active		
Guinness World Records 2017 Gamer's Edition				RBZ0008870	0	Monthly	500	Active		
Hola! USA En Español				RBZ0008871	0	Monthly	2500	Active		
HOLA! MADE IN USA				RBZ0008872	0	Monthly	2500	Active		
システム手帳STYLE				RBZ0008873	0	Monthly	2500	Active		
Edge Special Edition: The Art Of The Pixel				RBZ0008874	0	Monthly	2500	Active		
New Zealand Woman’s Weekly				RBZ0008875	0	Weekly	2500	Active		
Taste				RBZ0008876	0	Monthly	2500	Inactive		
Your Home and Garden				RBZ0008877	0	Monthly	2500	Active		
Metro NZ				RBZ0008878	0	Monthly	2500	Active		
North & South				RBZ0008879	0	Monthly	2500	Active		
Woman's Day Magazine NZ				RBZ0008880	0	Weekly	2500	Active		
Time Magazine International Edition				RBZ0008882	0	Weekly	500	Active		
Dogster				RBZ0008883	0	Monthly	500	Inactive		
Horse Illustrated				RBZ0008884	0	Monthly	500	Active		
Windsor Concours of Elegance Programme				RBZ0008885	0	Monthly	2500	Active		
Men's Fitness South Africa				RBZ0008886	0	Monthly	2500	Active		
PC Hardware				RBZ0008887	0	Monthly	2500	Active		
写真家の流儀				RBZ0008888	0	Monthly	2500	Active		
90 Glorious Years - The Queen's life decade by decade				RBZ0008889	0	Monthly	500	Active		
Britain's Favourite Walks				RBZ0008890	0	Monthly	500	Active		
Closer to…. diet & fitness				RBZ0008891	0	Monthly	500	Active		
Complete Guide to Jaguar XJ6				RBZ0008892	0	Monthly	500	Active		
Complete Guide to the 3 Peaks				RBZ0008893	0	Monthly	500	Active		
Complete Guide to the Peak District				RBZ0008894	0	Monthly	500	Active		
Great British Greenlanes				RBZ0008895	0	Monthly	500	Active		
Mojo '60s #3				RBZ0008896	0	Monthly	500	Active		
The Greatest Girls of ZOO				RBZ0008897	0	Monthly	500	Active		
Closer to... Real Life				RBZ0008898	0	Monthly	500	Active		
Complete Guide to Triumph Stag				RBZ0008899	0	Monthly	500	Active		
Guide to Classic Land Rovers				RBZ0008900	0	Monthly	500	Active		
Good Health Choices Magazine NZ				RBZ0008901	0	Monthly	2500	Active		
HOME Magazine NZ				RBZ0008902	0	Monthly	2500	Active		
Australian Women’s Weekly NZ				RBZ0008903	0	Monthly	2500	Active		
Food				RBZ0008904	0	Monthly	2500	Active		
NEXT				RBZ0008905	0	Monthly	2500	Active		
Enduro Classic				RBZ0008906	0	Monthly	2500	Inactive		
Outdoor Photography Workshop				RBZ0008907	0	Monthly	2500	Active		
10 Minute Yoga Calm				RBZ0008908	0	Monthly	2500	Active		
Men’s Fitness Weeknight Workouts				RBZ0008909	0	Monthly	2500	Active		
Landscape Photography Workshop				RBZ0008910	0	Monthly	2500	Active		
Portrait Photography Workshop				RBZ0008911	0	Monthly	2500	Active		
Fitness 4 Kids				RBZ0008912	0	Monthly	2500	Active		
Men’s Fitness 28 Day Fat Loss Plan				RBZ0008913	0	Monthly	2500	Active		
15 Minute Fitness: Busy Girls Guide				RBZ0008914	0	Monthly	2500	Active		
Origami Therapy Book				RBZ0008915	0	Monthly	2500	Active		
おうち和食				RBZ0008916	0	Monthly	2500	Active		
The Complete SFX Guide to Ghostbusters				RBZ0008917	0	Monthly	2500	Active		
Turn Your Hobby in to a Business				RBZ0008918	0	Monthly	2500	Active		
All About History Book Of Weird History				RBZ0008919	0	Monthly	2500	Active		
Sega Archives				RBZ0008920	0	Monthly	2500	Active		
The NFL Book				RBZ0008921	0	Monthly	2500	Active		
Royal Dynasties				RBZ0008922	0	Monthly	2500	Active		
The Ultimate Quilt Block Collection				RBZ0008923	0	Monthly	2500	Active		
Today's Quilter				RBZ0008924	0	Monthly	2500	Active		
Cars of Tomorrow				RBZ0008925	0	Monthly	2500	Active		
Décor Ideas				RBZ0008926	0	Monthly	2500	Active		
Dekor Idees				RBZ0008927	0	Monthly	2500	Active		
InStyle Australia Magazine				RBZ0008928	0	Monthly	2500	Active		
LANDUUM				RBZ0008929	0	Monthly	2500	Active		
Robb Report España en Chino				RBZ0008930	0	Monthly	2500	Active		
TAPAS - Especial Guía				RBZ0008931	0	Monthly	2500	Active		
Star Trek Magazine Movie Special				RBZ0008933	0	Monthly	1000	Active		
Creative Craft Ideas				RBZ0008934	0	Monthly	2500	Inactive		
Home Grown				RBZ0008935	0	Monthly	2500	Inactive		
Cardmaking Stamping & Papercraft				RBZ0008936	0	Monthly	2500	Active		
Creative PaperCraft				RBZ0008937	0	Monthly	2500	Inactive		
Scrapbooking Memories				RBZ0008938	0	Monthly	2500	Active		
AD Inspirations				RBZ0008939	0	Monthly	2500	Active		
Muy Interesante Junior Mexico				RBZ0008940	0	Monthly	2500	Active		
Padres e Hijos				RBZ0008941	0	Monthly	2500	Active		
National Geographic Traveler - Mexico				RBZ0008942	0	Monthly	2500	Active		
Women's Health - México				RBZ0008943	0	Monthly	2500	Active		
World of Knowledge Special Issues				RBZ0008946	0	Monthly	2500	Active		
PEOPLE Bookazines				RBZ0008947	0	Weekly	500	Active		
TIME Bookazines				RBZ0008948	0	Weekly	500	Active		
TIME/LIFE Bookazines				RBZ0008949	0	Weekly	500	Active		
LIFE Bookazines				RBZ0008950	0	Weekly	500	Active		
Southern Living Bookazines				RBZ0008951	0	Weekly	500	Active		
Cooking Light Bookazines				RBZ0008952	0	Weekly	500	Active		
Investir en Europe				RBZ0008953	0	Monthly	2500	Inactive		
Revue Portrait				RBZ0008956	0	Monthly	2500	Inactive		
PopCulture Magazine				RBZ0008960	0	Monthly	2500	Inactive		
Guitarist Presents: Guitar Gods				RBZ0008961	0	Monthly	2500	Active		
New Zealand Listener				RBZ0008964	0	Weekly	2500	Active		
GLAMOUR Hair				RBZ0008965	0	Monthly	2500	Inactive		
Vida y Bienestar				RBZ0008966	0	Monthly	2500	Inactive		
How To Relieve Back Pain				RBZ0008967	0	Monthly	2500	Active		
Men's Fitness Ultimate Training Bible				RBZ0008968	0	Monthly	2500	Active		
Minecraft Manual				RBZ0008969	0	Monthly	2500	Active		
Pokémon Go: Augmented Reality Guide				RBZ0008970	0	Monthly	2500	Active		
The Advanced Guide to Windows 10				RBZ0008971	0	Monthly	2500	Active		
The Week Junior Annual				RBZ0008972	0	Monthly	2500	Active		
Marie Claire - México				RBZ0008973	0	Monthly	2500	Active		
Men's Health - México				RBZ0008974	0	Monthly	2500	Active		
Mens Health México - Guide to Style				RBZ0008975	0	Monthly	2500	Active		
Runner's World México - El pequeño gran libro (azul) para entrenar				RBZ0008976	0	Monthly	2500	Active		
Fleurieu Living Magazine				RBZ0008977	0	Monthly	2500	Active		
Paint & Draw				RBZ0008978	0	Monthly	2500	Inactive		
Guitarist Presents Acoustic: Autumn				RBZ0008979	0	Monthly	2500	Active		
Edge Special Edition: The 100 Greatest Videogames (2016 edition)				RBZ0008980	0	Monthly	2500	Active		
World of Tanks: A Century of Armoured Warfare				RBZ0008981	0	Monthly	2500	Active		
Horrorville Issue 1				RBZ0008982	0	Monthly	2500	Inactive		
The 100 Best Games to Play Right Now				RBZ0008983	0	Monthly	2500	Active		
Ideat HS Photo				RBZ0008984	0	Monthly	2500	Active		
History Of War Book Of Pearl Harbor				RBZ0008985	0	Monthly	2500	Active		
iOS 10 The Complete Manual				RBZ0008986	0	Monthly	2500	Active		
All About History Book Of Myths & Legends				RBZ0008987	0	Monthly	2500	Active		
The N64 Book				RBZ0008988	0	Monthly	2500	Active		
Raspberry Pi For Kids				RBZ0008989	0	Monthly	2500	Active		
Stitching For Beginners				RBZ0008990	0	Monthly	2500	Active		
Ubuntu The Complete Manual				RBZ0008991	0	Monthly	2500	Active		
Book Of Disasters				RBZ0008992	0	Monthly	2500	Active		
All About History Book Of Medieval History				RBZ0008993	0	Monthly	2500	Active		
The Baby Craft Book				RBZ0008994	0	Monthly	2500	Active		
Great Adventures				RBZ0008995	0	Monthly	2500	Active		
The Knitter's Year				RBZ0008996	0	Monthly	2500	Active		
The World of the Georgians				RBZ0008997	0	Monthly	2500	Active		
Back Garden Astronomy				RBZ0008998	0	Monthly	2500	Active		
Ultimate Cross Stitch Christmas 2016				RBZ0008999	0	Monthly	2500	Active		
The Story of the Normans from BBC History Magazine				RBZ0009000	0	Monthly	2500	Active		
Kid Magazine				RBZ0009001	0	Monthly	2500	Active		
Hello! Magazine Georgia				RBZ0009002	0	Monthly	2500	Active		
Huisgenoot Beste Resepte – 100 Jaar se gunsteling				RBZ0009003	0	Monthly	2500	Active		
Men’s Health 15 Min workouts				RBZ0009004	0	Monthly	2500	Active		
Women’s Health Shape up shortcuts				RBZ0009005	0	Monthly	2500	Active		
Huisgenoot Kortverhale				RBZ0009006	0	Monthly	2500	Active		
Weg Botswana 2016-kaartgids				RBZ0009007	0	Monthly	2500	Active		
go! Botswana Guide 2016				RBZ0009008	0	Monthly	2500	Active		
Expatriate Lifestyle				RBZ0009009	0	Monthly	2500	Inactive		
Men's Health Malaysia				RBZ0009010	0	Monthly	2500	Inactive		
Women's Health Malaysia				RBZ0009011	0	Monthly	2500	Inactive		
FASHION GALLERY KIDS				RBZ0009012	0	Monthly	2500	Active		
FASHION FOCUS LEATHER.FUR				RBZ0009013	0	Monthly	2500	Active		
FASHION FOCUS MAN OUTERWEAR				RBZ0009014	0	Monthly	2500	Inactive		
FASHION GALLERY MAN				RBZ0009015	0	Monthly	2500	Inactive		
FASHION FOCUS MAN SHOES				RBZ0009016	0	Monthly	2500	Inactive		
FASHION FOCUS SETS.DRESSES				RBZ0009017	0	Monthly	2500	Active		
FASHION FOCUS WOMAN BAGS				RBZ0009018	0	Monthly	2500	Active		
FASHION FOCUS WOMAN BIJOUX				RBZ0009019	0	Monthly	2500	Active		
FASHION FOCUS WOMAN DENIM.STREET				RBZ0009020	0	Monthly	2500	Active		
FASHION FOCUS WOMAN EVENING.COCKTAIL				RBZ0009021	0	Monthly	2500	Active		
FASHION FOCUS MAN BAGS.ACCESSORIES				RBZ0009022	0	Monthly	2500	Active		
FASHION FOCUS MAN DENIM.STREET				RBZ0009023	0	Monthly	2500	Inactive		
FASHION FOCUS MAN FORMAL				RBZ0009024	0	Monthly	2500	Active		
FASHION FOCUS MAN KNITWEAR				RBZ0009025	0	Monthly	2500	Active		
FASHION GALLERY HAUTE COUTURE				RBZ0009026	0	Monthly	2500	Inactive		
FASHION GALLERY LONDON				RBZ0009027	0	Monthly	2500	Active		
FASHION GALLERY MILAN				RBZ0009028	0	Monthly	2500	Active		
FASHION GALLERY NEW YORK				RBZ0009029	0	Monthly	2500	Active		
FASHION GALLERY PARIS				RBZ0009030	0	Monthly	2500	Active		
FASHION FOCUS WOMAN TOP.BOTTOMS				RBZ0009031	0	Monthly	2500	Active		
FASHION FOCUS WOMAN OUTERWEAR				RBZ0009032	0	Monthly	2500	Active		
FASHION FOCUS WOMAN PRINT.EMBROIDERY				RBZ0009033	0	Monthly	2500	Active		
FASHION FOCUS WOMAN SKIRTS.PANTS				RBZ0009034	0	Monthly	2500	Inactive		
FASHION FOCUS KIDS				RBZ0009035	0	Monthly	2500	Active		
FASHION FOCUS WOMAN KNITWEAR				RBZ0009036	0	Monthly	2500	Active		
FASHION FOCUS WOMAN SHOES				RBZ0009037	0	Monthly	2500	Active		
Grazia Hors-Série Homme				RBZ0009038	0	Monthly	2500	Active		
Maxim Nigeria				RBZ0009039	0	Monthly	2500	Inactive		
World Formula 1 Records Book				RBZ0009040	0	Monthly	2500	Active		
The World in 2017				RBZ0009042	0	Annually	Unlimited	Active		
Diabetes Self-Management				RBZ0009043	0	Annually	Unlimited	Active		
Simply You Living				RBZ0009044	0	Monthly	2500	Active		
Legends Of The Ryder Cup				RBZ0009045	0	Monthly	2500	Active		
FASHION FOCUS MAN SHIRTS				RBZ0009046	0	Monthly	2500	Inactive		
Creative Quilter				RBZ0009047	0	Monthly	2500	Inactive		
Huisgenoot-Ontspan				RBZ0009048	0	Monthly	2500	Active		
YOU Leisure				RBZ0009049	0	Monthly	2500	Active		
Sabor.Club				RBZ0009050	0	Monthly	2500	Active		
MAX Magazine				RBZ0009052	0	Monthly	2500	Inactive		
Sport Auto Classiques				RBZ0009053	0	Monthly	2500	Active		
Pi User				RBZ0009054	0	Monthly	2500	Inactive		
Outer Edge				RBZ0009055	0	Monthly	2500	Inactive		
Adobe Photoshop & Lightroom Workshops 3				RBZ0009056	0	Monthly	2500	Active		
Business Punk				RBZ0009057	0	Monthly	2500	Active		
Häuser				RBZ0009058	0	Monthly	2500	Active		
A&W ARCHITEKTUR & WOHNEN				RBZ0009059	0	Monthly	2500	Active		
Brigitte				RBZ0009060	0	Weekly	2500	Active		
Für Sie				RBZ0009061	0	Weekly	2500	Active		
art				RBZ0009062	0	Monthly	2500	Active		
Capital				RBZ0009063	0	Monthly	2500	Active		
Chefkoch				RBZ0009064	0	Monthly	2500	Active		
Eltern				RBZ0009065	0	Monthly	2500	Active		
essen&trinken				RBZ0009066	0	Monthly	2500	Active		
essen&trinken für jeden Tag				RBZ0009067	0	Monthly	2500	Active		
National Geographic Deutschland				RBZ0009068	0	Monthly	2500	Active		
NEON				RBZ0009069	0	Monthly	2500	Inactive		
P.M. Magazin				RBZ0009070	0	Monthly	2500	Active		
Schöner Wohnen				RBZ0009071	0	Monthly	2500	Active		
View				RBZ0009072	0	Monthly	2500	Active		
DER FEINSCHMECKER				RBZ0009073	0	Monthly	2500	Active		
MERIAN				RBZ0009074	0	Monthly	2500	Active		
PETRA				RBZ0009075	0	Monthly	2500	Active		
VITAL				RBZ0009076	0	Monthly	2500	Active		
ZUHAUSE WOHNEN				RBZ0009077	0	Monthly	2500	Active		
Brigitte MOM				RBZ0009078	0	Monthly	2500	Active		
FOODIE				RBZ0009079	0	Monthly	2500	Active		
Robb Report				RBZ0009080	0	Monthly	2500	Active		
stern				RBZ0009081	0	Weekly	2500	Active		
Arquitectura y diseño de interiores				RBZ0009082	0	Monthly	2500	Active		
Master your Canon DSLR				RBZ0009083	0	Monthly	2500	Active		
Master your Nikon DSLR				RBZ0009084	0	Monthly	2500	Active		
History Of War Book Of The Cold War				RBZ0009085	0	Monthly	2500	Active		
Kiwi Trail Runner				RBZ0009086	0	Monthly	2500	Active		
DRUM: Hope’s Food				RBZ0009087	0	Monthly	2500	Active		
Huisgenoot Die Onvertelde Stories				RBZ0009088	0	Monthly	2500	Active		
Model Citizen Magazine				RBZ0009089	0	Monthly	2500	Inactive		
GRESS Magazine				RBZ0009090	0	Monthly	2500	Inactive		
FASHION FOCUS WOMAN BEACHWEAR				RBZ0009091	0	Monthly	2500	Active		
WellBeing Yoga Experience				RBZ0009092	0	Monthly	2500	Inactive		
Zinio - Internal Testing				RBZ0009094	0	Annually	Unlimited	Active		
GEOlino				RBZ0009098	0	Monthly	2500	Active		
GEOlino Extra				RBZ0009099	0	Monthly	2500	Active		
GEOmini				RBZ0009100	0	Monthly	2500	Active		
P.M. Fragen & Antworten				RBZ0009101	0	Monthly	2500	Active		
P.M. HISTORY				RBZ0009102	0	Monthly	2500	Active		
11 Freunde				RBZ0009106	0	Monthly	2500	Active		
BEEF				RBZ0009107	0	Monthly	2500	Active		
Brigitte WIR				RBZ0009108	0	Monthly	2500	Active		
Brigitte Woman				RBZ0009109	0	Monthly	2500	Active		
Couch				RBZ0009110	0	Monthly	2500	Active		
Deli				RBZ0009111	0	Monthly	2500	Inactive		
dogs				RBZ0009112	0	Monthly	2500	Active		
Flow				RBZ0009113	0	Monthly	2500	Active		
