Libraries that were subscribed to magazines on 06/30/2019
Library Nickname	Official Name	State	Country	Child Library Name
SAPLN	South Australian Public Library Network	South Australia	AU	Marion Libraries - Cultural Centre
SAPLN	South Australian Public Library Network	South Australia	AU	Marion Libraries - Hallett Cove
SAPLN	South Australian Public Library Network	South Australia	AU	Marion Libraries - Heritage Centre
SAPLN	South Australian Public Library Network	South Australia	AU	Marion Libraries - Park Holme
SAPLN	South Australian Public Library Network	South Australia	AU	Mawson Lakes Library
SAPLN	South Australian Public Library Network	South Australia	AU	Meningie School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Millicent Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Minlaton School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Mitcham Library
SAPLN	South Australian Public Library Network	South Australia	AU	Moonta Library
SAPLN	South Australian Public Library Network	South Australia	AU	Morgan Library
SAPLN	South Australian Public Library Network	South Australia	AU	Mount Barker Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Mount Gambier Library
SAPLN	South Australian Public Library Network	South Australia	AU	Mount Pleasant Library
SAPLN	South Australian Public Library Network	South Australia	AU	Murray Bridge Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Naracoorte Library
SAPLN	South Australian Public Library Network	South Australia	AU	Noarlunga Library
SAPLN	South Australian Public Library Network	South Australia	AU	Norwood Library
SAPLN	South Australian Public Library Network	South Australia	AU	Nuriootpa Library
SAPLN	South Australian Public Library Network	South Australia	AU	Orroroo School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Para Hills Library
SAPLN	South Australian Public Library Network	South Australia	AU	Parks Library - Pt. Adelaide Enfield Libraries
SAPLN	South Australian Public Library Network	South Australia	AU	Payneham Library
SAPLN	South Australian Public Library Network	South Australia	AU	Penola School Library
SAPLN	South Australian Public Library Network	South Australia	AU	Peterborough Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Pinnaroo Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Playford Libraries - Elizabeth
SAPLN	South Australian Public Library Network	South Australia	AU	Playford Libraries - Mobile
SAPLN	South Australian Public Library Network	South Australia	AU	Playford Libraries - Stretton Centre
SAPLN	South Australian Public Library Network	South Australia	AU	Port Adelaide - Pt. Adelaide Enfield Libraries
SAPLN	South Australian Public Library Network	South Australia	AU	Port Augusta Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Port Broughton Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Port Kenny Depot
SAPLN	South Australian Public Library Network	South Australia	AU	Port Lincoln Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Port MacDonnell Library
SAPLN	South Australian Public Library Network	South Australia	AU	Port Pirie Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Port Vincent Library Depot
SAPLN	South Australian Public Library Network	South Australia	AU	Prospect Library
SAPLN	South Australian Public Library Network	South Australia	AU	Quorn Library
SAPLN	South Australian Public Library Network	South Australia	AU	Renmark Paringa Library
SAPLN	South Australian Public Library Network	South Australia	AU	Riverton Library
SAPLN	South Australian Public Library Network	South Australia	AU	Robe Library
SAPLN	South Australian Public Library Network	South Australia	AU	Roxby Downs Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Saddleworth Library
SAPLN	South Australian Public Library Network	South Australia	AU	Salisbury West Library
SAPLN	South Australian Public Library Network	South Australia	AU	Seaford Library
SAPLN	South Australian Public Library Network	South Australia	AU	Semaphore - Pt. Adelaide Enfield Libraries
SAPLN	South Australian Public Library Network	South Australia	AU	Snowtown School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	St Peters Library
SAPLN	South Australian Public Library Network	South Australia	AU	Stirling Library
SAPLN	South Australian Public Library Network	South Australia	AU	Streaky Bay School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Swan Reach School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Tailem Bend Primary School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Tanunda Library
SAPLN	South Australian Public Library Network	South Australia	AU	Tea Tree Gully Library
SAPLN	South Australian Public Library Network	South Australia	AU	Tintinara Coonalpyn Community Library - Tintinara
SAPLN	South Australian Public Library Network	South Australia	AU	Tumby Bay School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Two Wells Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Unley Civic Library
SAPLN	South Australian Public Library Network	South Australia	AU	Victor Harbor Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Waikerie Public Library
SAPLN	South Australian Public Library Network	South Australia	AU	Walkerville Library
SAPLN	South Australian Public Library Network	South Australia	AU	Wallaroo Library
SAPLN	South Australian Public Library Network	South Australia	AU	West Lakes Library
SAPLN	South Australian Public Library Network	South Australia	AU	West Torrens Library Service
SAPLN	South Australian Public Library Network	South Australia	AU	Whyalla Library Service
SAPLN	South Australian Public Library Network	South Australia	AU	Willunga Library
SAPLN	South Australian Public Library Network	South Australia	AU	Woodcroft Library
SAPLN	South Australian Public Library Network	South Australia	AU	Woodside Library
SAPLN	South Australian Public Library Network	South Australia	AU	Woomera Library
SAPLN	South Australian Public Library Network	South Australia	AU	Wudinna School Community Library
SAPLN	South Australian Public Library Network	South Australia	AU	Yankalilla Library
SAPLN	South Australian Public Library Network	South Australia	AU	Yorketown Area School Community Library
Tablelands	North Queensland Network	Queensland	AU	Cassowary Coast Libraries
Tablelands	North Queensland Network	Queensland	AU	Mareeba Library
Tablelands	North Queensland Network	Queensland	AU	Tablelands Libraries
novascotialibraries	Nova Scotia Public Libraries	Nova Scotia	CA	Annapolis Valley Regional Library
novascotialibraries	Nova Scotia Public Libraries	Nova Scotia	CA	Pictou-Antigonish Regional Library
novascotialibraries	Nova Scotia Public Libraries	Nova Scotia	CA	Western Counties Regional Library
pplcfl	PPLC	Florida	US	Clearwater Public Library System
pplcfl	PPLC	Florida	US	Dunedin Public Library
pplcfl	PPLC	Florida	US	East Lake Community Library
pplcfl	PPLC	Florida	US	Gulf Beaches Public Library
pplcfl	PPLC	Florida	US	Gulfport Public Library
pplcfl	PPLC	Florida	US	Largo Public Library
pplcfl	PPLC	Florida	US	Oldsmar Public Library
pplcfl	PPLC	Florida	US	Palm Harbor Library
pplcfl	PPLC	Florida	US	Pinellas Park - Barbara S. Ponce Public Library
pplcfl	PPLC	Florida	US	Safety Harbor Public Library
pplcfl	PPLC	Florida	US	Seminole Community Library
pplcfl	PPLC	Florida	US	St Pete Beach Public Library
pplcfl	PPLC	Florida	US	St. Petersburg Public Library
pplcfl	PPLC	Florida	US	Tarpon Springs Public Library
northnetca	NorthNet Library System	California	US	Alpine County Library
northnetca	NorthNet Library System	California	US	Butte County Library
northnetca	NorthNet Library System	California	US	Colusa County Library
northnetca	NorthNet Library System	California	US	Del Norte County Library
northnetca	NorthNet Library System	California	US	El Dorado County Library
northnetca	NorthNet Library System	California	US	Folsom Public Library
northnetca	NorthNet Library System	California	US	Humboldt County Library
northnetca	NorthNet Library System	California	US	Lake County Library
northnetca	NorthNet Library System	California	US	Lassen Library
northnetca	NorthNet Library System	California	US	Modoc County Library
northnetca	NorthNet Library System	California	US	Mono County Library
northnetca	NorthNet Library System	California	US	Napa County Library
northnetca	NorthNet Library System	California	US	Nevada County Library
northnetca	NorthNet Library System	California	US	Orland City Library
northnetca	NorthNet Library System	California	US	Placer County Library
northnetca	NorthNet Library System	California	US	Plumas County Library
northnetca	NorthNet Library System	California	US	Shasta Public Library
northnetca	NorthNet Library System	California	US	Siskiyou County Library
northnetca	NorthNet Library System	California	US	Sonoma County Library
northnetca	NorthNet Library System	California	US	Sutter County Library
northnetca	NorthNet Library System	California	US	Tehama County Library
northnetca	NorthNet Library System	California	US	Trinity County Library
northnetca	NorthNet Library System	California	US	Willows Public Library
northnetca	NorthNet Library System	California	US	Woodland Public Library
northnetca	NorthNet Library System	California	US	Yuba County Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Adriance Memorial Library - Poughkeepsie Public Library District
midhudsonlibsysny	Mid Hudson Library System	New York	US	Alice Curtis Desmond & Hamilton Fish Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Amenia Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Beekman Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Blodgett Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Boardman Road Branch Library - Poughkeepsie Public Library District
midhudsonlibsysny	Mid Hudson Library System	New York	US	Brewster Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Cairo Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Canaan Branch of Chatham Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Catskill Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Chatham Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Claverack Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Clinton Community Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Clintondale Branch of Highland Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Cragsmoor Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	D.R. Evarts Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Dover Plains Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	East Fishkill Public Library District
midhudsonlibsysny	Mid Hudson Library System	New York	US	Ellenville Public Library and Museum
midhudsonlibsysny	Mid Hudson Library System	New York	US	Elting Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Gardiner Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Germantown Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Greenville Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Grinnell Public Library District
midhudsonlibsysny	Mid Hudson Library System	New York	US	Heermance Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Highland Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Howland Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Hudson Area Association Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Hunter Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Hurley Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Hyde Park Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Julia L. Butterfield Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Kent Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Kinderhook Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Kingston Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	LaGrange Association Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Livingston Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Mahopac Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Marlboro Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Millbrook Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Morton Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Morton Memorial Library and Community House
midhudsonlibsysny	Mid Hudson Library System	New York	US	Mountain Top Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	New Lebanon Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	North Chatham Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	NorthEast-Millerton Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Olive Free Library Association
midhudsonlibsysny	Mid Hudson Library System	New York	US	Palenville Branch of Catskill Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Patterson Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Pawling Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Philmont Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Phoenicia Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Pine Plains Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Plattekill Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Pleasant Valley Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Putnam Valley Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Red Hook Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Reed Memorial Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Roeliff Jansen Community Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Rosendale Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Sarah Hull Hallock Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Saugerties Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Staatsburg Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Stanford Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Starr Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Stone Ridge Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Tivoli Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Town of Esopus Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Town of Ulster Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Valatie Free Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Wallkill Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	West Hurley Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Windham Public Library
midhudsonlibsysny	Mid Hudson Library System	New York	US	Woodstock Public Library District
lgma	LGMA	Dublin 8	IE	Carlow County Libraries
lgma	LGMA	Dublin 8	IE	Cavan County Libraries
lgma	LGMA	Dublin 8	IE	Clare County Libraries
lgma	LGMA	Dublin 8	IE	Cork City Libraries
lgma	LGMA	Dublin 8	IE	Cork County Libraries
lgma	LGMA	Dublin 8	IE	Donegal County Libraries
lgma	LGMA	Dublin 8	IE	Dublin City Libraries
lgma	LGMA	Dublin 8	IE	Dun Laoghaire - Rathdown County Libraries
lgma	LGMA	Dublin 8	IE	Fingal County LIbraries
lgma	LGMA	Dublin 8	IE	Galway County Libraries
lgma	LGMA	Dublin 8	IE	Kerry County Libraries
lgma	LGMA	Dublin 8	IE	Kildare County Libraries
lgma	LGMA	Dublin 8	IE	Kilkenny County Libraries
lgma	LGMA	Dublin 8	IE	Laois County Libraries
