For Period: from 01/01/2017 to 01/01/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Growing Vegetables is Fun				RBZ0001858	0	Monthly	2500	Active		
THE WORLD’S MOST INCREDIBLE TATTOOS				RBZ0006913	0	Monthly	2500	Active		
Living The Country Life				RBZ0000544	0	Monthly	500	Active		
Ultimate Guide Wildlife photography				RBZ0005765	0	Monthly	2500	Active		
The Ultimate Guide to Office 2010				RBZ0002335	0	Monthly	2500	Active		
Improve Your Presentation Technique				RBZ0006345	0	Monthly	2500	Active		
Bizarre: The World's Most Incredible Tattoos				RBZ0002339	0	Monthly	2500	Inactive		
WegSleep				RBZ0000975	0	Monthly	2500	Active		
Australian Golf Digest				RBZ0000078	0	Monthly	2500	Inactive		
WIRED UK				RBZ0003876	0	Monthly	500	Active		
Business Next 數位時代				RBZ0001055	0	Annually	Unlimited	Active		
men's uno HK				RBZ0005083	0	Monthly	2500	Active		
Rock and Folk				RBZ0001760	0	Monthly	2500	Active		
Outdoor Entertaining				RBZ0004219	0	Monthly	2500	Inactive		
ATV Trail Rider				RBZ0000071	0	Monthly	2500	Inactive		
Art+Auction				RBZ0001798	0	Monthly	500	Inactive		
Choosing a School for Your Child NSW				RBZ0007373	0	Monthly	2500	Active		
Woman's Weekly A Vintage View				RBZ0007344	0	Monthly	2500	Inactive		
Love Knitting for Babies				RBZ0007980	0	Monthly	2500	Active		
Amigurumi Collection				RBZ0008063	0	Monthly	2500	Active		
Mollie Makes Home				RBZ0006279	0	Monthly	500	Active		
Hollywood Scandals				RBZ0007564	0	Monthly	2500	Active		
Android Tips, Tricks, Apps & Hacks Vol. 2				RBZ0004690	0	Monthly	1000	Active		
All About History Book of War Volume 1				RBZ0007581	0	Monthly	1000	Active		
Southern Lady				RBZ0007831	0	Monthly	2500	Active		
Stab				RBZ0003896	0	Monthly	2500	Inactive		
Petersen's PHOTOgraphic				RBZ0000665	0	Monthly	2500	Inactive		
White Horses				RBZ0000867	0	Monthly	2500	Active		
Science & Vie Hors Série				RBZ0004649	0	Monthly	2500	Active		
Beginner's Guide to Quilting				RBZ0007311	0	Monthly	2500	Active		
Woodsmith				RBZ0010015	0	Monthly	2500	Active		
GoPro The Complete Manual				RBZ0008178	0	Monthly	1000	Active		
Google Tips & Tricks				RBZ0005423	0	Monthly	1000	Active		
HGTV Magazine				RBZ0003848	0	Monthly	500	Active		
L'Express hors-serie				RBZ0002387	0	Monthly	2500	Active		
Computer Arts Presents: The Freelance Handbook				RBZ0005662	0	Monthly	500	Active		
Beautiful Kitchens				RBZ0000012	0	Monthly	2500	Inactive		
Cook Bake Host				RBZ0005446	0	Monthly	2500	Active		
The Red Bulletin				RBZ0005481	0	Monthly	Unlimited	Inactive		
Men's Fitness Ultimate Workout Plan				RBZ0003031	0	Monthly	2500	Active		
Improve Your CV				RBZ0008494	0	Monthly	2500	Active		
Health & Fitness Look Younger Naturally				RBZ0000454	0	Monthly	2500	Active		
This is London: The Making of London Fashion Week				RBZ0006475	0	Monthly	2500	Active		
Da Man				RBZ0002958	0	Monthly	2500	Active		
2G: International Architecture Magazine				RBZ0000916	0	Monthly	500	Inactive		
Gluten-Free Living				RBZ0000412	0	Monthly	2500	Active		
The Ultimate Guide to Minecraft!				RBZ0007286	0	Monthly	500	Active		
Men's Health - México				RBZ0008974	0	Monthly	2500	Active		
Computer Arts Pro Software Guide: Illustrator				RBZ0003858	0	Monthly	500	Active		
NEXT MAGAZINE 壹週刊				RBZ0005876	0	Weekly	2500	Active		
Company High Street Edit				RBZ0002508	0	Monthly	2500	Inactive		
National Geographic Traveler				RBZ0000619	0	Monthly	200	Active		
Guerres & Histoires Hors Série				RBZ0008846	0	Monthly	2500	Active		
El Croquis				RBZ0001402	0	Monthly	2500	Active		
Dirt Rag Magazine				RBZ0001435	0	Monthly	2500	Active		
Home Gardening				RBZ0006381	0	Monthly	2500	Active		
Metal Hammer				RBZ0001661	0	Monthly	2500	Inactive		
ĐẸP				RBZ0002799	0	Monthly	2500	Inactive		
JazzTimes				RBZ0005401	0	Monthly	500	Active		
Popular Photography				RBZ0000677	0	Annually	Unlimited	Inactive		
Inspirations				RBZ0005431	0	Monthly	2500	Active		
Vogue Bambini				RBZ0005365	0	Monthly	200	Inactive		
Vanity Fair France				RBZ0006317	0	Monthly	2500	Active		
Photoshop Projects				RBZ0000668	0	Monthly	2500	Inactive		
Raspberry Pi For Kids				RBZ0008989	0	Monthly	2500	Active		
How To Relieve Back Pain				RBZ0008967	0	Monthly	2500	Active		
Minecraft Manual				RBZ0008969	0	Monthly	2500	Active		
The 100 Best Games to Play Right Now				RBZ0008983	0	Monthly	2500	Active		
Malaysia Tatler Homes				RBZ0007853	0	Monthly	2500	Inactive		
Grazia Hors-Série Homme				RBZ0009038	0	Monthly	2500	Active		
FASHION FOCUS MAN SHIRTS				RBZ0009046	0	Monthly	2500	Inactive		
Chefkoch				RBZ0009064	0	Monthly	2500	Active		
Eltern				RBZ0009065	0	Monthly	2500	Active		
History Of War Book Of The American Civil War				RBZ0008694	0	Monthly	1000	Active		
History Of War Battle Of The Somme				RBZ0008697	0	Monthly	1000	Active		
The Essential Guide to Family History				RBZ0008742	0	Monthly	2500	Active		
101 Home Sewing Ideas				RBZ0008834	0	Monthly	2500	Active		
Everyday Food				RBZ0000355	0	Monthly	Unlimited	Inactive		
Gun Digest				RBZ0005995	0	Weekly	500	Active		
Forward Travel				RBZ0009140	0	Monthly	2500	Inactive		
Deli				RBZ0009111	0	Monthly	2500	Inactive		
This Old House				RBZ0006864	0	Monthly	2500	Active		
The New Quarterly: Canadian Writers & Writing				RBZ0000625	0	Monthly	Unlimited	Inactive		
NZ Truck & Driver Magazine				RBZ0003436	0	Monthly	2500	Inactive		
Happy Dog Happy You				RBZ0005881	0	Monthly	500	Inactive		
Esprit Bonsai				RBZ0002427	0	Monthly	2500	Active		
CAPITAL 資本雜誌				RBZ0002905	0	Monthly	2500	Active		
Australian New Car Buyer				RBZ0000086	0	Monthly	2500	Active		
Ultimate Production Tips 2015				RBZ0007823	0	Monthly	500	Active		
European Car				RBZ0001325	0	Monthly	2500	Inactive		
The Ultimate Guide to Graphic Design 2				RBZ0002168	0	Monthly	2500	Active		
How to Shop Like a Chef				RBZ0006139	0	Monthly	2500	Active		
Dwell - Best Homes in America				RBZ0000321	0	Monthly	2500	Inactive		
The Men’s Health Nutrition Manual				RBZ0003691	0	Monthly	2500	Active		
The World's Most Incredible Tattoos 2nd edition				RBZ0003160	0	Monthly	2500	Active		
YOU Chocolate				RBZ0006722	0	Monthly	2500	Active		
Avenue				RBZ0000100	0	Monthly	Unlimited	Inactive		
International Tattoo Art				RBZ0000499	0	Monthly	Unlimited	Inactive		
TAPS The Beer Magazine				RBZ0000795	0	Monthly	Unlimited	Inactive		
100 Ideas Makeover Style				RBZ0000005	0	Monthly	500	Inactive		
Waves				RBZ0000854	0	Monthly	2500	Inactive		
Victoria				RBZ0007833	0	Monthly	2500	Active		
International Traveller				RBZ0009262	0	Monthly	2500	Active		
The Complete Guide To Windows 7				RBZ0002671	0	Monthly	2500	Active		
Surfing Life				RBZ0000096	0	Monthly	2500	Active		
Asian Geographic THE READ				RBZ0003781	0	Monthly	2500	Inactive		
Louisiana Cookin'				RBZ0007830	0	Monthly	2500	Active		
Art New Zealand				RBZ0007274	0	Monthly	2500	Active		
Vogue Australia Brides				RBZ0007440	0	Monthly	2500	Active		
Woman				RBZ0001045	0	Weekly	2500	Active		
Woman's Own				RBZ0001046	0	Weekly	2500	Active		
GQ India				RBZ0002617	0	Monthly	2500	Active		
Adega				RBZ0005975	0	Monthly	2500	Active		
Made in Paper				RBZ0007288	0	Monthly	2500	Active		
Canadian Dimension				RBZ0000181	0	Monthly	Unlimited	Inactive		
Autopista				RBZ0001155	0	Weekly	2500	Active		
Armchair General				RBZ0005966	0	Monthly	500	Inactive		
Excel For Beginners				RBZ0005544	0	Monthly	1000	Active		
Heat				RBZ0007880	0	Weekly	500	Active		
MATCH				RBZ0007925	0	Monthly	2500	Active		
Android Magazine				RBZ0000052	0	Monthly	1000	Inactive		
iPad: The Complete Manual				RBZ0007011	0	Monthly	1000	Active		
Algarabía Niños				RBZ0006474	0	Monthly	2500	Active		
Tech Advisor				RBZ0007017	0	Monthly	2500	Active		
Golf & Travel				RBZ0000414	0	Monthly	Unlimited	Inactive		
Kauai Traveler				RBZ0000511	0	Monthly	Unlimited	Inactive		
Amateur Gardening				RBZ0006696	0	Weekly	2500	Active		
Cowboys & Indians				RBZ0000261	0	Monthly	2500	Active		
Fleurs Plantes Jardins				RBZ0000379	0	Monthly	2500	Inactive		
Shortcut Desserts: 123 Yummy Easiest-Ever Recipes				RBZ0000756	0	Monthly	500	Active		
Babybug en español: historias, rimas y actividades para bebés y niños pequeños				RBZ0008210	0	Monthly	500	Inactive		
SuperYacht World				RBZ0001039	0	Monthly	2500	Inactive		
Sailing World				RBZ0001101	0	Weekly	500	Active		
WW - the NEW Weight Watchers				RBZ0008475	0	Annually	Unlimited	Active		
Vietnam				RBZ0005973	0	Monthly	500	Active		
Tablet Buyers Guide				RBZ0006082	0	Monthly	2500	Active		
A brief guide to MacBooks				RBZ0006464	0	Monthly	2500	Active		
Bicycling - Beginner's Guide to Mountain Biking				RBZ0006669	0	Monthly	2500	Active		
How It Works Book of 101 Amazing Facts You Need To Know				RBZ0007282	0	Monthly	1000	Active		
RAIL				RBZ0007926	0	Weekly	500	Inactive		
Newsweek Europe				RBZ0008039	0	Weekly	500	Active		
This Magazine				RBZ0000802	0	Monthly	Unlimited	Inactive		
Think! シンク!				RBZ0006497	0	Quarterly	2500	Active		
Handmade Celebrations				RBZ0008317	0	Monthly	2500	Active		
Huisgenoot Skoolprojekte				RBZ0005611	0	Monthly	2500	Active		
Senior's Edition: Online Security				RBZ0008033	0	Monthly	1000	Active		
Ultimate Guide to Pregnancy Fitness				RBZ0005821	0	Monthly	2500	Active		
Wellbeing Food				RBZ0000860	0	Monthly	2500	Active		
What Digital Camera				RBZ0001255	0	Monthly	2500	Inactive		
Eating Smart Christmas, Dairy Free				RBZ0008352	0	Monthly	2500	Active		
The Body Type Plan				RBZ0008366	0	Monthly	2500	Active		
Topos				RBZ0005602	0	Monthly	2500	Active		
Australian & New Zealand Handgun				RBZ0008261	0	Monthly	2500	Active		
Analog Science Fiction and Fact				RBZ0000051	0	Monthly	Unlimited	Inactive		
explore				RBZ0000358	0	Quarterly	2500	Inactive		
Clean Eating Magazine – Australian Edition				RBZ0007460	0	Monthly	2500	Inactive		
SIERRA				RBZ0000758	0	Monthly	2500	Inactive		
Playboy Interactive				RBZ0008527	0	Monthly	200	Active		
Transfuge				RBZ0009791	0	Monthly	2500	Inactive		
A brief guide to iTunes 11				RBZ0006462	0	Monthly	2500	Active		
The FADER				RBZ0002374	0	Monthly	500	Inactive		
Computer Arts Projects Special				RBZ0002165	0	Monthly	500	Active		
Decor				RBZ0000280	0	Monthly	500	Inactive		
Candy Fan Mag: Daniel				RBZ0006430	0	Monthly	500	Inactive		
Kinderpartytjie Idees				RBZ0003426	0	Monthly	2500	Active		
iPhone Tips, Tricks, Apps & Hacks Vol 1				RBZ0005012	0	Monthly	1000	Active		
YOU Rusks and Muffins				RBZ0008422	0	Monthly	2500	Active		
iPhone Tips, Tricks, Apps & Hacks Vol 5				RBZ0005014	0	Monthly	1000	Active		
Appetizers				RBZ0000058	0	Monthly	500	Inactive		
Autocar				RBZ0007099	0	Weekly	1000	Active		
NME Special Collectors' Magazine - Nirvana				RBZ0006942	0	Monthly	2500	Active		
Digital SLR Tips, Tricks & Fixes				RBZ0005030	0	Monthly	1000	Active		
Yummy Hooked on Seafood				RBZ0005754	0	Monthly	500	Inactive		
Slimming World				RBZ0006153	0	Annually	Unlimited	Inactive		
Android App Directory Vol 2				RBZ0004820	0	Monthly	1000	Active		
Closer				RBZ0007873	0	Weekly	500	Active		
FreeFall				RBZ0000390	0	Monthly	Unlimited	Inactive		
Photoshop Tips, Tricks & Fixes				RBZ0005021	0	Monthly	1000	Active		
Essential Guide to Movie Superheroes				RBZ0005769	0	Monthly	2500	Active		
Warp Magazine				RBZ0000852	0	Monthly	2500	Inactive		
Cook's Illustrated				RBZ0005493	0	Monthly	2500	Active		
Practical Parenting Australia				RBZ0000681	0	Monthly	2500	Inactive		
Knit Today				RBZ0006038	0	Monthly	2500	Inactive		
Chatelaine-English				RBZ0000197	0	Annually	Unlimited	Inactive		
Cruiser & Trike				RBZ0000723	0	Monthly	2500	Inactive		
So Foot				RBZ0009776	0	Monthly	2500	Inactive		
Golf magazine France				RBZ0009674	0	Monthly	2500	Inactive		
Orange Coast Magazine				RBZ0001442	0	Monthly	500	Inactive		
Natural Bodybuilding & Fitness				RBZ0000621	0	Monthly	Unlimited	Inactive		
Good Food Festive Collection				RBZ0000419	0	Monthly	2500	Active		
knit.wear				RBZ0000519	0	Monthly	2500	Active		
Getting Started in Digital SLR Photography 2nd ed				RBZ0002812	0	Monthly	2500	Active		
The Essential Guide to Outdoor Photography				RBZ0003625	0	Monthly	2500	Active		
Sports Illustrated Swimwear Edition 2011				RBZ0003790	0	Monthly	2500	Active		
Photo Projects				RBZ0003967	0	Monthly	2500	Active		
Doanh Nhan				RBZ0004098	0	Weekly	2500	Inactive		
Australian HiFi				RBZ0000081	0	Monthly	2500	Active		
iPhone for Beginners Revised Edition				RBZ0004874	0	Monthly	1000	Active		
Health & Fitness Shape up for your wedding				RBZ0005851	0	Monthly	2500	Active		
The SciFi & Fantasy Art Book				RBZ0006861	0	Monthly	1000	Active		
Match of the Day Magazine				RBZ0007729	0	Weekly	500	Active		
Colouring Therapy Art Book				RBZ0007946	0	Monthly	2500	Active		
Matrix				RBZ0000572	0	Monthly	Unlimited	Inactive		
Men’s Health HOW TO DO EVERYTHING BETTER				RBZ0006712	0	Monthly	2500	Active		
Town & Country Weddings				RBZ0000809	0	Monthly	2500	Inactive		
Affix Magazine				RBZ0008234	0	Monthly	2500	Inactive		
Web Design For Beginners				RBZ0005302	0	Monthly	1000	Active		
Little White Lies				RBZ0006867	0	Monthly	2500	Active		
Muscle Evolution				RBZ0005399	0	Monthly	2500	Inactive		
SOLO SCOOTER				RBZ0009208	0	Monthly	2500	Inactive		
Bruidsgids				RBZ0005885	0	Monthly	2500	Active		
Spoke				RBZ0001783	0	Monthly	2500	Active		
Marie Claire Smart Beauty Special				RBZ0008348	0	Monthly	2500	Active		
Amateur Photographer's Complete Guide to Photography				RBZ0008356	0	Monthly	2500	Active		
Sailing Today				RBZ0000999	0	Monthly	2500	Active		
Grand Designs New Zealand				RBZ0008517	0	Monthly	2500	Inactive		
The Ultimate Guide to Marathon Running 3				RBZ0004179	0	Monthly	2500	Active		
The Complete Guide to the iPad mini 2				RBZ0006868	0	Monthly	2500	Active		
Tatler Russia				RBZ0002266	0	Monthly	2500	Active		
500 Calorie Diet Complete Meal Planner				RBZ0007308	0	Monthly	2500	Active		
Essential Guide to Landscape Photography				RBZ0004594	0	Monthly	2500	Active		
50 Photo Projects Vol 2				RBZ0005847	0	Monthly	2500	Active		
The 3D Art & Design Annual Volume 1				RBZ0008248	0	Monthly	1000	Active		
Sewing For Beginners				RBZ0008263	0	Monthly	1000	Active		
Ideas Crochet				RBZ0008416	0	Monthly	2500	Active		
WegSleep DIY Guide				RBZ0008418	0	Monthly	2500	Active		
YOU Step by Step				RBZ0008424	0	Monthly	2500	Active		
Home Entertainment				RBZ0006900	0	Monthly	2500	Active		
The Walking Dead Magazine				RBZ0008572	0	Monthly	1000	Inactive		
iD (Ideas & Discoveries)				RBZ0008593	0	Monthly	500	Active		
Huisgenoot-Wenresepte				RBZ0008576	0	Monthly	2500	Active		
YOU Winning Recipes				RBZ0008575	0	Monthly	2500	Active		
Huisgenoot Reis na die Ruimte				RBZ0008665	0	Monthly	2500	Active		
Patrick Moore's Guide to the Moon				RBZ0008738	0	Monthly	2500	Active		
YOU Gateway to Space				RBZ0008666	0	Monthly	2500	Active		
The Olympic & World Records Book				RBZ0008700	0	Monthly	1000	Active		
Guinness World Records 2017 Gamer's Edition				RBZ0008870	0	Monthly	500	Active		
Décor Ideas				RBZ0008926	0	Monthly	2500	Active		
Dekor Idees				RBZ0008927	0	Monthly	2500	Active		
01net				RBZ0001638	0	Weekly	200	Active		
Portrait Photography Workshop				RBZ0008911	0	Monthly	2500	Active		
Ultimate Cross Stitch Nature				RBZ0008833	0	Monthly	2500	Active		
Die GROOT 4x4 Gids				RBZ0008812	0	Monthly	2500	Active		
Women's Fitness Magazine				RBZ0001029	0	Monthly	2500	Inactive		
The Vintage Wedding Book				RBZ0008641	0	Monthly	2500	Active		
Spirit of Halloween: A Stress Relieving Adult Coloring Book				RBZ0008792	0	Monthly	2500	Active		
Handmade Christmas				RBZ0008214	0	Monthly	2500	Active		
Windows 10 The Complete Manual				RBZ0008254	0	Monthly	1000	Active		
The JAPAN COMPANY HANDBOOK (JCH)　英文会社四季報				RBZ0008267	0	Monthly	2500	Active		
Buy And Play The Acoustic Guitar				RBZ0008171	0	Monthly	500	Active		
Senior's Edition Windows 10				RBZ0008579	0	Monthly	2500	Active		
Home Magazine Build Annual				RBZ0008268	0	Monthly	2500	Active		
UAAP Magazine				RBZ0008715	0	Monthly	2500	Active		
The Dominion				RBZ0000308	0	Monthly	Unlimited	Inactive		
Literary Review of Canada				RBZ0000542	0	Monthly	Unlimited	Inactive		
Outdoor Canada				RBZ0000649	0	Monthly	2500	Inactive		
Zamoof!				RBZ0000894	0	Monthly	Unlimited	Inactive		
Open Letter				RBZ0000641	0	Monthly	Unlimited	Inactive		
East Coast Living				RBZ0000325	0	Monthly	Unlimited	Inactive		
Furia Musical				RBZ0000393	0	Monthly	Unlimited	Inactive		
Asian Geographic JUNIOR				RBZ0003778	0	Monthly	2500	Inactive		
Arabian Horse World				RBZ0001437	0	Monthly	500	Active		
Runner's World France				RBZ0005801	0	Monthly	2500	Inactive		
ATV World Magazine				RBZ0000072	0	Monthly	2500	Inactive		
ARCHAEOLOGY				RBZ0005148	0	Monthly	500	Active		
Allrecipes				RBZ0006296	0	Monthly	500	Active		
Discover Japan　				RBZ0002582	0	Monthly	2500	Active		
Vault				RBZ0003373	0	Monthly	2500	Inactive		
$10 DINNERS (OR LESS!)				RBZ0000001	0	Monthly	500	Active		
HTML 5 & CSS3 Genius Guide				RBZ0005787	0	Monthly	1000	Active		
All About History Book of Kings & Queens				RBZ0006811	0	Monthly	1000	Active		
The Complete Guide to the iPad mini				RBZ0005517	0	Monthly	2500	Active		
Esquire: The Big Black Book				RBZ0005937	0	Monthly	2500	Active		
Focus Extra				RBZ0004170	0	Monthly	200	Active		
Desnivel				RBZ0001211	0	Monthly	2500	Active		
Men's Fitness Get Outdoors				RBZ0008087	0	Monthly	2500	Active		
Fortean Times: It Happened To Me Vol. 1				RBZ0002060	0	Monthly	2500	Active		
Fortean Times MythConceptions				RBZ0006341	0	Monthly	2500	Active		
Dis-Chem Benefits Magazine				RBZ0007588	0	Monthly	2500	Inactive		
Maxim México				RBZ0007787	0	Monthly	2500	Active		
The Essential Guide to Close up Photography				RBZ0008490	0	Monthly	2500	Active		
Fortean Times: It Happened To Me Vol.3				RBZ0002578	0	Monthly	2500	Active		
Health & Fitness Legs, Bums and Tums				RBZ0006899	0	Monthly	2500	Active		
智族GQ Style				RBZ0006264	0	Monthly	2500	Inactive		
Circle Track				RBZ0003593	0	Monthly	2500	Inactive		
Empire Australasia				RBZ0007755	0	Monthly	2500	Active		
Cruise International				RBZ0000267	0	Monthly	2500	Active		
Tulsa Book Review				RBZ0001047	0	Monthly	Unlimited	Inactive		
Cuisine A&D English Version				RBZ0007455	0	Monthly	2500	Inactive		
Food & Home Entertaining				RBZ0000926	0	Monthly	2500	Active		
Canadian Living				RBZ0000187	0	Monthly	2500	Active		
Black Belt Magazine				RBZ0001176	0	Monthly	2500	Active		
Garden News				RBZ0008049	0	Weekly	500	Inactive		
Houseboat Magazine				RBZ0002015	0	Monthly	500	Inactive		
MuscleMag International				RBZ0002927	0	Monthly	2500	Inactive		
Creative Craft Ideas				RBZ0008934	0	Monthly	2500	Inactive		
Creative PaperCraft				RBZ0008937	0	Monthly	2500	Inactive		
Inside HR				RBZ0008604	0	Monthly	2500	Inactive		
Now Specials Series				RBZ0000903	0	Monthly	2500	Inactive		
Home&Lifestyle Collection				RBZ0007345	0	Monthly	2500	Inactive		
Paramotor				RBZ0001515	0	Monthly	2500	Inactive		
Animals' Voice				RBZ0008519	0	Monthly	2500	Inactive		
Closer Teen				RBZ0008551	0	Monthly	2500	Inactive		
Sporting Shooter				RBZ0008274	0	Monthly	2500	Active		
Best				RBZ0000128	0	Weekly	2500	Active		
Good Housekeeping Christmas Cookbook				RBZ0000422	0	Monthly	2500	Active		
Vogue Gioiello				RBZ0005363	0	Monthly	200	Inactive		
What Camera & Lens				RBZ0006547	0	Monthly	2500	Active		
Harper's Bazaar - Chile				RBZ0007901	0	Monthly	2500	Inactive		
SALON PLATINUM 2012				RBZ0005627	0	Monthly	2500	Active		
Leisure Wheels				RBZ0002806	0	Monthly	2500	Active		
Australian Macworld: Mac Basics Superguide 2				RBZ0002219	0	Monthly	2500	Active		
Auto Test				RBZ0003706	0	Monthly	2500	Inactive		
Huisgenoot Speel - 10 minuut raaisels				RBZ0006324	0	Monthly	2500	Active		
Drum Weddings				RBZ0005213	0	Monthly	2500	Active		
HOLA! Philippines				RBZ0006543	0	Monthly	2500	Inactive		
Woman's Day - Holiday Appetizers				RBZ0000877	0	Monthly	500	Active		
NME: The 50 Albums That Built Punk				RBZ0005860	0	Monthly	2500	Active		
NME				RBZ0000631	0	Monthly	Unlimited	Inactive		
Utne Reader				RBZ0000832	0	Monthly	2500	Active		
100 Best Cookies				RBZ0000003	0	Monthly	500	Inactive		
Automovil Panamericano				RBZ0000098	0	Monthly	2500	Active		
